ts_code,name,industry,trade_date,close,ma3,ma5,ma10,ma15,ma20,ma30,ma50,ma60,ma75,ma90,ma120,ma150,ma200,price_1_150,price_1_200,price_150_200,price_50_150,price_50_200,price_max_25,price_min_25,score
601001.SH,晋控煤业,煤炭开采,20221202,13.37,13.57,13.42,13.191,13.3353,13.578,13.6303,14.8962,15.4657,15.7501,15.4356,15.5141,15.0827,14.793,0,0,1,0,1,0,1,3
301179.SZ,泽宇智能,软件服务,20221202,44.76,41.97,41.474,41.506,41.842,41.8795,41.3117,40.2598,40.5385,42.1092,42.7332,42.7104,41.4145,42.1235,1,1,0,0,0,0,1,3
002050.SZ,三花智控,家用电器,20221202,21.8,22.0667,21.86,22.23,22.3647,22.655,22.4257,23.2029,23.9931,24.8889,25.7443,25.8194,24.0218,22.3336,0,0,1,0,1,0,1,3
000938.SZ,紫光股份,软件服务,20221202,19.47,19.2733,19.15,19.101,18.9233,18.5215,17.9467,17.2562,17.2242,17.3765,17.62,18.0208,17.8717,18.3321,1,1,0,0,0,0,1,3
300682.SZ,朗新科技,软件服务,20221202,27.58,27.03,26.396,26.009,25.9593,26.393,26.113,24.7718,24.9507,25.8485,26.6124,26.8232,26.1368,26.748,1,1,0,0,0,0,1,3
300235.SZ,方直科技,软件服务,20221202,12.18,11.0933,10.86,10.812,10.888,10.8825,10.7063,10.1706,10.1492,10.2323,10.3053,10.3462,10.1849,10.6281,1,1,0,0,0,0,1,3
300008.SZ,天海防务,船舶,20221202,4.29,4.2633,4.246,4.249,4.2653,4.2645,4.2377,4.147,4.198,4.2399,4.2904,4.2439,4.1735,4.2908,1,0,0,0,0,1,1,3
300010.SZ,豆神教育,软件服务,20221202,3.95,3.98,3.912,3.964,3.9913,3.8945,3.767,3.5484,3.5312,3.5529,3.5959,3.8215,3.627,3.6311,1,1,0,0,0,0,1,3
300014.SZ,亿纬锂能,电气设备,20221202,84.33,84.0267,83.098,83.1,84.2087,86.866,87.594,88.2414,88.9873,92.272,93.093,94.8596,90.9292,87.898,0,0,1,0,1,0,1,3
300015.SZ,爱尔眼科,医疗保健,20221202,27.92,27.7767,27.296,26.904,27.122,26.962,26.9053,27.4482,27.6317,27.8989,28.4621,29.3743,28.8874,27.8982,0,1,1,0,0,0,1,3
000158.SZ,常山北明,软件服务,20221202,6.12,6.0367,6.004,6.027,6.1467,6.2385,6.2653,6.0702,6.0815,6.1232,6.1827,6.1508,6.0328,6.17,1,0,0,1,0,1,0,3
300022.SZ,吉峰科技,农用机械,20221202,5.1,5.06,5.034,5.016,5.0213,5.029,4.8797,4.707,4.7302,4.7383,4.74,4.7433,4.7658,4.9925,1,1,0,0,0,0,1,3
300026.SZ,红日药业,中成药,20221202,6.37,6.46,6.526,6.657,6.7967,6.7735,6.749,6.2048,6.1133,6.0783,6.107,6.2917,6.1902,6.3892,1,0,0,1,0,0,1,3
600518.SH,ST康美,中成药,20221202,2.49,2.58,2.548,2.376,2.248,2.1565,2.0677,1.9972,2.0073,2.0333,2.0537,2.1358,2.2264,2.3901,1,1,0,0,0,0,1,3
300033.SZ,同花顺,软件服务,20221202,102.82,103.2667,100.088,97.044,96.574,95.0665,91.7567,86.488,86.1338,85.9456,85.9137,87.6639,86.5645,89.5564,1,1,0,0,0,0,1,3
002295.SZ,精艺股份,铜,20221202,7.07,7.0167,6.96,6.93,6.9287,6.912,6.7733,6.728,6.8607,7.0455,7.1372,7.0234,6.8657,6.92,1,1,0,0,0,1,0,3
603992.SH,松霖科技,家居用品,20221202,16.24,15.8967,15.74,15.302,15.0233,14.6425,14.2527,14.0636,14.201,14.3727,14.5669,14.9953,15.0857,15.3298,1,1,0,0,0,1,0,3
300039.SZ,上海凯宝,中成药,20221202,6.82,6.7833,6.858,6.776,6.8367,6.6665,6.346,5.9304,5.8728,5.8348,5.844,5.9675,6.0532,6.5188,1,1,0,0,0,0,1,3
002292.SZ,奥飞娱乐,影视音像,20221202,4.86,4.7533,4.722,4.693,4.7693,4.787,4.6663,4.6484,4.8068,4.8489,4.8228,4.7427,4.6891,4.8,1,1,0,0,0,0,1,3
300042.SZ,朗科科技,IT设备,20221202,12.81,12.4033,12.354,12.392,12.4947,12.438,12.3237,11.9524,12.0275,12.2137,12.2971,12.3048,12.3013,12.7409,1,1,0,0,0,1,0,3
600511.SH,国药股份,医药商业,20221202,27.8,27.8533,27.718,27.594,27.6993,27.544,27.1093,26.4248,26.3465,26.2184,26.1643,26.3005,26.634,26.8305,1,1,0,0,0,1,0,3
603319.SH,湘油泵,汽车配件,20221202,16.61,16.74,16.586,16.668,16.8727,17.0555,16.963,16.303,16.3897,17.0015,17.474,17.7148,16.841,16.3543,0,1,1,0,0,0,1,3
600506.SH,香梨股份,化工原料,20221202,11.35,11.3767,11.264,11.135,10.9533,10.886,10.552,10.3886,10.535,10.6453,10.6859,10.9394,10.974,11.1877,1,1,0,0,0,1,0,3
600503.SH,华丽家族,区域地产,20221202,3.07,3.0867,3.066,2.991,2.9767,2.9635,2.8607,2.8612,2.8998,2.9259,2.9493,2.9748,2.9454,3.0069,1,1,0,0,0,1,0,3
000413.SZ,东旭光电,元器件,20221202,1.92,1.9167,1.91,1.901,1.9107,1.913,1.903,1.9008,1.9195,1.9588,1.9583,1.9406,1.8975,1.9209,1,0,0,1,0,1,0,3
000415.SZ,渤海租赁,多元金融,20221202,2.29,2.33,2.326,2.291,2.302,2.2885,2.263,2.2092,2.224,2.2279,2.2133,2.2084,2.1869,2.2449,1,1,0,1,0,0,0,3
600495.SH,晋西车轴,运输设备,20221202,3.9,3.8867,3.876,3.868,3.8673,3.871,3.8503,3.757,3.8045,3.8808,3.9251,3.9652,3.9073,3.8762,0,1,1,0,0,1,0,3
300007.SZ,汉威科技,电器仪表,20221202,18.96,18.9033,18.824,18.828,18.9813,19.0445,18.995,18.2358,18.2288,18.7405,19.3163,19.0965,18.3246,18.7877,1,1,0,0,0,0,1,3
600522.SH,中天科技,通信设备,20221202,16.95,16.7833,16.608,17.56,18.3527,18.9625,20.042,21.3752,21.8648,22.3311,22.4751,22.5225,21.3994,20.3007,0,0,1,0,1,0,1,3
603351.SH,威尔药业,化学制药,20221202,23.24,23.2267,23.292,24.384,24.228,24.015,23.567,22.6156,22.5877,22.4789,22.2237,22.2737,22.1389,23.5429,1,0,0,1,0,0,1,3
002993.SZ,奥海科技,元器件,20221202,36.54,36.2333,36.122,36.239,36.9007,37.7915,38.5097,38.3986,39.0557,41.0067,41.9932,41.7731,39.6818,36.9924,0,0,1,0,1,0,1,3
002948.SZ,青岛银行,银行,20221202,3.54,3.61,3.656,3.474,3.3887,3.3265,3.2773,3.3194,3.3403,3.346,3.3524,3.4088,3.4181,3.5231,1,1,0,0,0,1,0,3
002949.SZ,华阳国际,建筑工程,20221202,14.4,14.4733,14.52,14.527,14.5027,14.3455,14.008,13.5826,13.641,13.5408,13.3971,13.3348,13.2575,13.9274,1,1,0,1,0,0,0,3
603408.SH,建霖家居,家居用品,20221202,11.93,11.8767,11.894,11.826,11.7907,11.6955,11.4247,11.2826,11.3568,11.3465,11.3374,11.3722,11.286,11.5785,1,1,0,0,0,1,0,3
002956.SZ,西麦食品,食品,20221202,14.74,14.4267,14.254,14.068,14.1207,13.9195,13.5077,13.128,13.303,13.4695,13.5574,13.8097,13.7252,14.3005,1,1,0,0,0,1,0,3
000078.SZ,海王生物,医药商业,20221202,3.63,3.55,3.54,3.515,3.52,3.4935,3.4367,3.3658,3.3742,3.3835,3.3939,3.4617,3.4801,3.4935,1,1,0,0,0,1,0,3
603393.SH,新天然气,供气供热,20221202,23.31,23.5033,23.148,22.678,22.5333,22.4835,22.084,22.3924,22.7828,23.4396,23.2832,22.9689,22.5897,22.7068,1,1,0,0,0,1,0,3
002978.SZ,安宁股份,小金属,20221202,37.0,36.8033,36.582,36.768,36.648,36.5285,35.9743,35.5404,35.7088,36.4898,37.625,37.6813,36.309,37.0803,1,0,0,0,0,1,1,3
603386.SH,骏亚科技,元器件,20221202,11.49,11.5,11.504,11.477,11.51,11.4215,11.272,10.9122,10.9865,11.3369,11.5972,11.4936,11.1905,11.2757,1,1,0,0,0,0,1,3
600549.SH,厦门钨业,小金属,20221202,21.62,21.62,21.47,21.385,21.7,22.1085,21.9717,22.5826,23.1157,23.9601,24.4101,23.9061,22.7276,21.836,0,0,1,0,1,0,1,3
603378.SH,亚士创能,染料涂料,20221202,11.06,11.1767,11.254,10.737,10.5413,10.105,9.478,9.0498,9.0912,9.2268,9.3547,9.7114,9.5755,10.0311,1,1,0,0,0,0,1,3
600526.SH,菲达环保,环境保护,20221202,5.96,6.06,5.932,5.822,5.7793,5.789,5.625,5.5074,5.5573,5.5864,5.6068,5.6347,5.6187,5.717,1,1,0,0,0,1,0,3
603377.SH,东方时尚,汽车服务,20221202,6.59,6.38,6.252,6.156,6.0627,5.9805,5.7867,5.64,5.6555,5.6944,5.8116,5.8211,5.765,6.0795,1,1,0,0,0,0,1,3
603989.SH,艾华集团,元器件,20221202,27.58,27.8133,27.464,27.288,26.9007,26.406,25.7617,26.0082,26.1767,26.6569,26.724,26.6394,26.5304,27.2424,1,1,0,0,0,0,1,3
003010.SZ,若羽臣,互联网,20221202,16.81,16.48,16.352,16.121,16.3687,16.6425,16.5317,15.9158,15.8695,15.8531,15.8372,15.8733,16.2618,16.6191,1,1,0,0,0,0,1,3
600743.SH,华远地产,区域地产,20221202,2.14,2.18,2.148,2.035,2.01,1.949,1.8643,1.8664,1.8868,1.8885,1.8899,1.9052,1.931,2.0125,1,1,0,0,0,0,1,3
003016.SZ,欣贺股份,服饰,20221202,8.8,8.61,8.5,8.435,8.4327,8.413,8.3153,8.2638,8.2983,8.3153,8.3429,8.3548,8.2721,8.396,1,1,0,0,0,1,0,3
003019.SZ,宸展光电,元器件,20221202,23.29,23.1667,23.058,23.392,23.6433,23.7325,23.6587,23.0758,23.1245,23.6309,23.9984,24.2417,23.8357,23.1444,0,1,1,0,0,0,1,3
002314.SZ,南山控股,区域地产,20221202,4.47,4.4433,4.266,3.855,3.7267,3.619,3.4657,3.4864,3.5867,3.6444,3.6396,3.7106,3.8588,3.9455,1,1,0,0,0,0,1,3
003022.SZ,联泓新科,化工原料,20221202,32.3,31.28,30.918,31.091,31.5093,32.644,33.416,36.4712,38.2863,40.594,41.9569,40.3979,37.0548,34.3892,0,0,1,0,1,0,1,3
600530.SH,交大昂立,医疗保健,20221202,4.17,4.1467,4.12,4.106,4.104,4.063,3.9657,3.8188,3.8222,3.8271,3.8362,3.8626,3.8267,3.9397,1,1,0,0,0,0,1,3
300084.SZ,海默科技,专用机械,20221202,5.06,5.0133,4.964,4.735,4.66,4.596,4.479,4.4606,4.5738,4.6893,4.7167,4.6917,4.6355,5.0195,1,1,0,0,0,0,1,3
300086.SZ,康芝药业,化学制药,20221202,7.04,6.8767,6.95,7.055,7.2993,7.125,6.6493,6.178,6.1255,6.1355,6.1937,6.2837,6.3343,6.9208,1,1,0,0,0,0,1,3
002278.SZ,神开股份,化工机械,20221202,5.54,5.4367,5.386,5.331,5.3127,5.2785,5.189,5.1344,5.2552,5.3125,5.3037,5.2733,5.1824,5.4072,1,1,0,0,0,1,0,3
300201.SZ,*ST海伦,专用机械,20221202,3.19,3.1133,3.12,3.15,3.0193,2.8755,2.607,2.4794,2.474,2.3923,2.3431,2.3166,2.5357,2.8207,1,1,0,0,0,0,1,3
300168.SZ,万达信息,软件服务,20221202,10.11,9.3967,9.254,9.273,9.3473,9.2795,9.0537,8.5638,8.5375,8.6851,8.805,8.8887,8.7989,9.388,1,1,0,0,0,0,1,3
600444.SH,国机通用,专用机械,20221202,13.92,13.9133,13.98,13.967,13.892,13.9595,13.6453,13.3162,13.5613,13.8427,13.834,13.7271,13.5023,13.6049,1,1,0,0,0,0,1,3
603226.SH,菲林格尔,家居用品,20221202,5.37,5.3267,5.31,5.272,5.2807,5.249,5.1323,5.066,5.1345,5.2019,5.2067,5.1473,5.075,5.2058,1,1,0,0,0,1,0,3
002242.SZ,九阳股份,家用电器,20221202,15.8,15.6633,15.588,15.387,15.4326,15.3265,15.0918,14.813,14.8062,14.9165,15.139,15.762,15.5648,15.7569,1,1,0,0,0,0,1,3
603225.SH,新凤鸣,化纤,20221202,10.88,10.4067,10.144,9.871,9.9273,9.845,9.419,9.3666,9.5087,9.6395,9.6934,10.035,10.0979,10.6196,1,1,0,0,0,0,1,3
603709.SH,中源家居,家居用品,20221202,16.82,16.65,16.576,16.465,16.5567,16.4755,16.0707,15.796,15.972,16.1449,16.1816,16.0929,15.9001,16.0381,1,1,0,0,0,1,0,3
300188.SZ,美亚柏科,软件服务,20221202,13.75,13.46,13.346,13.479,13.5987,13.5405,13.4047,12.8412,12.8177,12.8321,12.8981,12.9609,12.8722,13.4677,1,1,0,0,0,1,0,3
600420.SH,国药现代,化学制药,20221202,9.59,9.57,9.562,9.506,9.5407,9.4835,9.321,9.0494,9.0393,9.0323,9.0486,9.1057,9.0675,9.2563,1,1,0,0,0,1,0,3
300200.SZ,高盟新材,化工原料,20221202,7.72,7.61,7.556,7.562,7.5813,7.5705,7.485,7.2872,7.3347,7.54,7.7012,7.8564,7.7668,7.7668,0,0,1,0,0,1,1,3
000507.SZ,珠海港,港口,20221202,5.81,5.84,5.858,5.821,5.7987,5.7665,5.6433,5.5216,5.573,5.6276,5.6321,5.7274,5.7195,5.7475,1,1,0,0,0,1,0,3
300158.SZ,振东制药,化学制药,20221202,6.97,7.04,7.144,7.306,7.2987,6.9405,6.4197,5.8758,5.8005,5.7912,5.8256,6.0069,6.2782,6.5201,1,1,0,0,0,0,1,3
002235.SZ,安妮股份,造纸,20221202,5.46,5.1467,5.038,4.971,5.0167,5.0065,4.8843,4.6446,4.657,4.6996,4.7062,4.709,4.6725,4.984,1,1,0,0,0,0,1,3
600399.SH,抚顺特钢,特种钢,20221202,15.2,15.2233,15.2,15.554,15.8533,16.2315,16.6083,16.075,16.2365,16.4908,16.7927,17.048,16.6061,16.0585,0,0,1,0,1,0,1,3
603716.SH,塞力医疗,医药商业,20221202,14.08,13.5,13.416,12.809,12.7133,12.3685,11.7683,11.235,11.3525,11.5507,11.7727,12.189,12.5091,12.9542,1,1,0,0,0,0,1,3
688345.SH,博力威,电气设备,20221202,55.23,53.7,53.202,53.154,53.0107,53.921,55.5407,57.5664,59.3927,62.9097,64.6497,64.542,60.2505,56.6681,0,0,1,0,1,0,1,3
300226.SZ,上海钢联,互联网,20221202,23.6,21.83,21.374,21.519,21.19,20.798,20.2123,19.282,19.4318,19.9157,20.1263,20.6457,20.663,22.1082,1,1,0,0,0,0,1,3
600398.SH,海澜之家,服饰,20221202,4.98,4.9333,4.892,4.716,4.6527,4.5925,4.477,4.3936,4.4067,4.4217,4.4357,4.51,4.5313,4.6768,1,1,0,0,0,1,0,3
688338.SH,赛科希德,医疗保健,20221202,34.7,34.66,34.606,35.016,35.686,35.659,35.1007,33.2882,33.0698,33.0721,33.1009,33.0406,32.8884,34.4299,1,1,0,1,0,0,0,3
300230.SZ,永利股份,塑料,20221202,3.99,3.95,3.916,3.912,3.916,3.912,3.847,3.6968,3.7198,3.7639,3.7836,3.7816,3.7411,3.8601,1,1,0,0,0,1,0,3
300231.SZ,银信科技,软件服务,20221202,7.9,7.7133,7.636,7.635,7.7273,7.7385,7.6857,7.332,7.3448,7.3841,7.4017,7.4032,7.329,7.7762,1,1,0,1,0,0,0,3
300159.SZ,ST新研,航空,20221202,2.47,2.4867,2.46,2.411,2.42,2.428,2.3443,2.2164,2.223,2.2424,2.2454,2.1627,2.1637,2.5798,1,0,0,1,0,0,1,3
600458.SH,时代新材,塑料,20221202,10.17,9.8533,9.644,9.478,9.3767,9.352,9.21,9.001,9.1093,9.5085,9.8076,9.8953,9.6727,10.0321,1,1,0,0,0,0,1,3
002277.SZ,友阿股份,百货,20221202,3.77,3.7433,3.704,3.626,3.6473,3.6635,3.584,3.6406,3.7213,3.8433,3.9386,4.0575,3.9855,3.8199,0,0,1,0,0,1,1,3
300126.SZ,锐奇股份,轻工机械,20221202,6.04,5.98,5.946,5.948,5.9707,5.9595,5.8927,5.7432,5.8037,5.9141,5.9939,5.9824,5.8706,6.0029,1,1,0,0,0,1,0,3
300094.SZ,国联水产,渔业,20221202,5.85,5.79,5.722,5.606,5.6313,5.6075,5.4133,5.2328,5.2667,5.2869,5.2726,5.299,5.2861,5.5091,1,1,0,0,0,0,1,3
603286.SH,日盈电子,汽车配件,20221202,17.38,17.1867,17.064,17.715,17.646,17.5185,17.218,17.1054,17.3452,18.0224,18.9121,18.1767,17.4177,17.2837,0,1,1,0,0,0,1,3
000425.SZ,徐工机械,工程机械,20221202,5.21,5.2467,5.21,5.155,5.0987,5.022,4.9007,4.7727,4.7967,4.8525,4.9178,4.965,4.9536,5.0326,1,1,0,0,0,1,0,3
600758.SH,辽宁能源,煤炭开采,20221202,4.16,4.1833,4.168,4.134,4.1467,4.109,4.0843,4.1884,4.2687,4.2792,4.2846,4.3623,4.3444,4.2211,0,0,1,0,0,1,1,3
000429.SZ,粤高速A,路桥,20221202,7.42,7.4367,7.434,7.374,7.3413,7.331,7.2977,7.308,7.327,7.3219,7.3282,7.3908,7.4218,7.3662,0,1,1,0,0,1,0,3
300111.SZ,向日葵,化学制药,20221202,3.11,3.1033,3.096,3.106,3.1207,3.0915,3.0357,2.989,3.0155,3.0504,3.0531,3.0267,2.9905,3.04,1,1,0,0,0,1,0,3
002269.SZ,美邦服饰,服饰,20221202,1.92,1.8733,1.858,1.812,1.8113,1.8055,1.7977,1.8428,1.8353,1.802,1.7878,1.8048,1.8097,1.9072,1,1,0,1,0,0,0,3
603999.SH,读者传媒,出版业,20221202,5.49,5.4467,5.458,5.327,5.2847,5.234,5.1123,5.0144,5.0668,5.1125,5.1068,5.1104,5.081,5.2574,1,1,0,0,0,1,0,3
002265.SZ,西仪股份,汽车配件,20221202,15.6,15.73,15.508,15.292,14.9933,14.761,14.5473,14.1314,14.3602,14.3741,14.4378,14.7639,14.7538,15.1824,1,1,0,0,0,0,1,3
300129.SZ,泰胜风能,电气设备,20221202,7.91,7.86,7.836,7.845,7.908,8.0125,7.9943,7.6902,7.7222,7.9303,8.1235,8.2894,7.9669,7.8525,0,1,1,0,0,0,1,3
000501.SZ,武商集团,百货,20221202,10.48,10.4167,10.274,10.083,10.1247,10.1305,10.0243,10.11,10.1895,10.2165,10.2626,10.3747,10.3279,10.3456,1,1,0,0,0,1,0,3
300130.SZ,新国都,IT设备,20221202,13.32,13.0933,12.994,13.24,13.51,13.545,13.5023,12.8668,12.8188,12.9817,13.1939,13.2388,13.1757,13.4699,1,0,0,0,0,1,1,3
871642.BJ,通易航天,,20221202,7.63,7.6133,7.606,7.667,7.6027,7.5695,7.3883,7.2604,7.2217,7.3288,7.4646,7.6038,7.5065,7.6049,1,1,0,0,0,0,1,3
300133.SZ,华策影视,影视音像,20221202,4.99,4.9033,4.834,4.727,4.7513,4.711,4.5747,4.6188,4.6703,4.6961,4.6693,4.6498,4.5844,4.7468,1,1,0,1,0,0,0,3
300135.SZ,宝利国际,化工原料,20221202,2.73,2.7,2.674,2.634,2.626,2.6125,2.567,2.516,2.5432,2.5601,2.5659,2.5614,2.5422,2.6288,1,1,0,0,0,1,0,3
600177.SH,雅戈尔,服饰,20221202,6.42,6.4267,6.436,6.386,6.3447,6.288,6.2207,6.2816,6.306,6.3157,6.328,6.4016,6.4352,6.397,0,1,1,0,0,1,0,3
603256.SH,宏和科技,玻璃,20221202,7.02,6.95,6.894,6.883,6.9433,6.9535,6.9003,7.0216,7.0527,7.1159,7.0731,7.0594,6.9621,7.1616,1,0,0,1,0,1,0,3
600463.SH,空港股份,园区开发,20221202,7.99,8.0233,8.036,7.763,7.688,7.563,7.2843,7.4232,7.592,7.5913,7.5746,7.4088,7.4823,7.8446,1,1,0,0,0,0,1,3
300146.SZ,汤臣倍健,食品,20221202,20.76,20.3433,20.104,19.938,19.9353,19.483,18.9393,18.317,18.2552,18.1677,18.182,18.7572,18.9111,19.7055,1,1,0,0,0,1,0,3
605007.SH,五洲特纸,造纸,20221202,18.12,17.5133,17.378,17.472,17.49,17.2605,16.4967,15.6394,15.6145,15.7624,16.1004,16.8247,16.4991,17.1145,1,1,0,0,0,0,1,3
002946.SZ,新乳业,乳制品,20221202,12.52,12.06,11.838,11.623,11.632,11.5475,11.2573,11.1558,11.1645,11.1816,11.1816,11.3717,11.35,11.6563,1,1,0,0,0,1,0,3
837344.BJ,三元基因,,20221202,18.65,18.6833,18.856,18.638,18.2447,17.896,16.9797,16.2392,16.1597,16.1651,16.2487,16.4728,16.7577,17.6381,1,1,0,0,0,0,1,3
600559.SH,老白干酒,白酒,20221202,24.53,24.0067,23.674,23.267,23.2967,23.2635,22.784,23.0134,23.2513,23.9896,24.4352,25.1382,24.5446,23.8978,0,1,1,0,0,0,1,3
002682.SZ,龙洲股份,仓储物流,20221202,4.62,4.5867,4.576,4.512,4.482,4.4845,4.3473,4.3142,4.3838,4.4485,4.5243,4.5261,4.4487,4.5648,1,1,0,0,0,0,1,3
002489.SZ,浙江永强,家居用品,20221202,3.51,3.48,3.47,3.43,3.4373,3.4495,3.4813,3.6798,3.6748,3.6373,3.6103,3.6593,3.7004,3.6689,0,0,1,0,1,1,0,3
002663.SZ,普邦股份,建筑工程,20221202,2.03,2.01,2.002,1.974,1.9727,1.969,1.9183,1.8952,1.9148,1.9291,1.9293,1.9266,1.9239,1.9518,1,1,0,0,0,1,0,3
600708.SH,光明地产,全国地产,20221202,2.61,2.6667,2.612,2.463,2.418,2.3585,2.2623,2.2416,2.2662,2.2701,2.2721,2.2996,2.3663,2.4666,1,1,0,0,0,0,1,3
002669.SZ,康达新材,化工原料,20221202,14.33,13.47,12.832,12.513,12.4367,12.436,12.5477,12.3584,12.4558,12.896,13.355,13.3797,12.8701,12.9134,1,1,0,0,0,0,1,3
600640.SH,国脉文化,影视音像,20221202,10.3,10.2833,10.11,10.044,10.0493,10.013,9.7063,9.3996,9.4648,9.6555,9.7354,9.8578,9.7296,10.0027,1,1,0,0,0,0,1,3
002676.SZ,顺威股份,家用电器,20221202,3.94,3.91,3.876,3.841,3.8727,3.8805,3.8407,3.8686,3.9693,4.0841,4.1259,4.1453,4.0195,4.0037,0,0,1,0,0,1,1,3
603590.SH,康辰药业,生物制药,20221202,26.33,26.4133,26.384,26.571,26.756,27.064,26.4523,25.2476,25.1528,25.1473,25.2726,25.5812,25.5655,26.2838,1,1,0,0,0,1,0,3
002678.SZ,珠江钢琴,文教休闲,20221202,5.98,5.87,5.822,5.795,5.7813,5.7705,5.7497,5.5384,5.5448,5.5735,5.5881,5.6256,5.6182,5.7896,1,1,0,0,0,1,0,3
002679.SZ,福建金森,林业,20221202,11.18,11.1567,11.108,11.049,11.132,11.0225,10.7257,10.496,10.5855,10.6627,10.7184,10.8129,10.7594,11.0048,1,1,0,0,0,0,1,3
603589.SH,口子窖,白酒,20221202,53.64,50.78,49.054,47.645,47.142,46.5075,45.01,45.1866,45.5837,46.7145,47.4622,49.3285,49.3643,52.7178,1,1,0,0,0,0,1,3
600649.SH,城投控股,区域地产,20221202,4.2,4.1933,4.154,3.994,3.956,3.9005,3.812,3.7966,3.831,3.862,3.8794,3.9329,4.0114,4.0831,1,1,0,0,0,1,0,3
002472.SZ,双环传动,汽车配件,20221202,26.36,26.8833,26.626,26.826,27.366,28.2085,28.8717,29.3446,29.8528,30.6988,31.605,31.1781,29.5175,27.606,0,0,1,0,1,0,1,3
600712.SH,南宁百货,百货,20221202,4.18,4.16,4.11,4.014,4.0113,3.978,3.879,3.8536,3.8918,3.8899,3.8819,3.9117,3.9583,4.0218,1,1,0,0,0,1,0,3
603587.SH,地素时尚,服饰,20221202,15.26,14.96,14.836,14.669,14.614,14.49,14.258,14.1994,14.2407,14.3016,14.2777,14.3552,14.2902,14.6567,1,1,0,0,0,1,0,3
002695.SZ,煌上煌,食品,20221202,12.28,11.7233,11.358,11.036,11.0313,10.9215,10.657,10.7338,10.8422,10.9125,10.937,11.1207,11.096,11.3107,1,1,0,0,0,0,1,3
002697.SZ,红旗连锁,超市连锁,20221202,5.29,5.2533,5.212,5.159,5.1613,5.124,4.9963,4.8986,4.9418,4.9323,4.909,4.9182,4.9113,4.9129,1,1,0,0,0,1,0,3
002461.SZ,珠江啤酒,啤酒,20221202,7.79,7.6167,7.494,7.38,7.442,7.4695,7.258,7.2552,7.2907,7.3428,7.3982,7.5546,7.5582,7.636,1,1,0,0,0,1,0,3
002701.SZ,奥瑞金,广告包装,20221202,5.04,5.03,5.036,5.028,5.068,5.085,5.0077,4.9274,4.8818,4.8484,4.8643,4.9082,4.8778,4.9616,1,1,0,1,0,0,0,3
002702.SZ,海欣食品,食品,20221202,6.23,6.1233,6.032,5.95,5.9627,5.95,5.8103,5.655,5.6747,5.6831,5.6811,5.7577,5.7235,5.7137,1,1,1,0,0,0,0,3
603938.SH,三孚股份,化工原料,20221202,40.77,41.3867,41.278,42.21,42.6247,43.708,42.931,42.0226,42.2805,43.6508,44.2042,45.9892,44.5955,41.3453,0,0,1,0,1,0,1,3
002650.SZ,加加食品,食品,20221202,4.34,4.23,4.192,4.123,4.1347,4.1185,4.0602,4.119,4.1229,4.1098,4.0958,4.073,4.0288,4.1794,1,1,0,1,0,0,0,3
603603.SH,*ST博天,环境保护,20221202,5.43,5.27,5.278,5.233,5.2267,5.274,5.0793,5.2282,5.4392,5.6635,6.0743,5.9247,5.4361,5.3125,0,1,1,0,0,0,1,3
000810.SZ,创维数字,家用电器,20221202,15.26,15.1533,15.086,15.304,15.6793,16.258,16.05,16.3244,16.9885,18.0367,18.1361,17.8266,17.1099,16.06,0,0,1,0,1,0,1,3
600674.SH,川投能源,水力发电,20221202,11.87,11.8833,11.918,11.803,11.6493,11.5715,11.4507,11.7886,12.0038,12.2329,12.3169,12.3162,12.0745,11.8261,0,1,1,0,0,1,0,3
600688.SH,上海石化,石油加工,20221202,3.33,3.2967,3.288,3.237,3.214,3.202,3.1817,3.1614,3.168,3.1715,3.1487,3.135,3.1281,3.2432,1,1,0,1,0,0,0,3
002557.SZ,洽洽食品,食品,20221202,49.77,48.46,47.596,46.834,46.9213,47.035,46.063,45.6388,45.8428,46.4509,47.1689,48.6908,49.7405,50.718,1,0,0,0,0,1,1,3
002562.SZ,兄弟科技,化学制药,20221202,5.34,5.2967,5.282,5.335,5.3747,5.382,5.3427,5.4218,5.5697,5.7847,5.8478,6.044,6.0093,5.829,0,0,1,0,0,1,1,3
603648.SH,畅联股份,仓储物流,20221202,9.38,9.39,9.344,9.267,9.1887,9.132,8.9257,8.705,8.7763,8.8059,8.8441,8.9091,9.1972,9.2585,1,1,0,0,0,0,1,3
002565.SZ,顺灏股份,造纸,20221202,4.6,4.5167,4.486,4.52,4.49,4.438,4.289,4.0974,4.109,4.1479,4.2051,4.351,4.2842,4.3768,1,1,0,0,0,0,1,3
002569.SZ,ST步森,服饰,20221202,6.73,6.72,6.652,6.634,6.7033,6.779,6.7687,6.7822,6.8507,6.9491,6.9683,6.8143,6.7239,6.982,1,0,0,1,0,1,0,3
600692.SH,亚通股份,房产服务,20221202,6.24,6.27,6.232,6.066,6.0327,5.954,5.7843,5.81,5.9237,5.9561,5.9664,5.9737,5.9761,6.2186,1,1,0,0,0,1,0,3
002531.SZ,天顺风能,电气设备,20221202,15.14,14.6767,14.38,14.281,14.1527,13.958,13.5937,13.611,13.7025,14.1759,14.6867,15.167,14.4819,14.8831,1,1,0,0,0,0,1,3
600693.SH,东百集团,百货,20221202,4.25,4.2333,4.178,4.042,4.04,4.026,3.9797,4.0636,4.105,4.0884,4.079,4.1736,4.2275,4.2072,1,1,1,0,0,0,0,3
